BJ1	2006	10	19	0	0	0.24114174
BJ1	2006	10	21	7	0	0.24114174
BJ1	2006	10	21	8	0	1.71692815
BJ1	2006	10	21	9	0	2.20885875
BJ1	2006	10	21	10	0	1.71692815
BJ1	2006	10	21	11	0	0.98385875
BJ1	2006	10	21	12	0	0.73307185
BJ1	2006	10	21	13	0	0.49192815
BJ1	2006	10	21	14	0	0.49192815
BJ1	2006	10	21	15	0	0.49192815
BJ1	2006	10	26	7	0	0.24114174
BJ1	2006	10	26	8	0	0.73307185
BJ1	2006	10	26	9	0	0.49192815
BJ1	2006	10	26	10	0	1.46614125
BJ1	2006	10	26	11	0	3.675
BJ1	2006	10	26	13	0	2.9419355
BJ1	2006	10	26	14	0	1.46614125
BJ1	2006	10	26	15	0	0.49192815
BJ1	2006	11	10	8	0	0.98385875
BJ1	2006	11	10	9	0	0.98385875
BJ1	2006	11	10	10	0	0.73307185
BJ1	2006	11	10	11	0	3.675
BJ1	2006	11	10	12	0	3.1830645
BJ1	2006	11	10	13	0	0.24114174
BJ1	2006	11	10	14	0	0.98385875
BJ1	2006	11	10	15	0	0.24114174
BJ1	2006	11	13	0	0	0.73307185
BJ1	2006	11	13	1	0	4.6588465
BJ1	2006	11	13	2	0	3.9161535
BJ1	2006	11	13	3	0	0.73307185
BJ1	2006	11	13	4	0	0.24114174
BJ1	2006	11	13	5	0	0.49192815
BJ1	2006	11	26	0	0	0.98385875
BJ1	2006	11	26	1	0	1.95807185
BJ1	2006	11	26	9	0	0.73307185
BJ1	2006	11	26	10	0	5.1411535
BJ1	2006	11	26	11	0	0.24114174
BJ1	2006	11	26	18	0	0.49192815
BJ1	2006	11	26	19	0	0.49192815
BJ1	2006	11	26	20	0	0.24114174
BJ1	2006	11	27	16	0	0.24114174
BJ1	2006	11	27	21	0	0.73307185
BJ1	2006	11	27	22	0	3.1830645
BJ1	2006	11	27	23	0	3.9161535
BJ1	2006	11	28	0	0	6.125
BJ1	2006	11	28	1	0	5.1411535
BJ1	2006	11	28	2	0	1.46614125
BJ1	2006	11	28	3	0	1.71692815
BJ1	2006	11	28	4	0	2.45
BJ1	2006	11	28	5	0	1.225
BJ1	2006	11	28	6	0	0.98385875
BJ1	2006	11	28	9	0	1.46614125
BJ1	2006	11	28	10	0	0.73307185
BJ1	2006	11	28	11	0	1.95807185
BJ1	2006	11	28	20	0	4.4080645
BJ1	2006	11	28	22	0	0.73307185
BJ1	2006	12	11	21	0	0.24114174
BJ1	2006	12	11	22	0	0.24114174
BJ1	2006	12	11	23	0	0.49192815
BJ1	2006	12	12	0	0	0.24114174
BJ1	2006	12	16	13	0	0.24114174
BJ1	2006	12	20	15	0	0.98385875
BJ1	2006	12	20	16	0	1.225
BJ1	2006	12	20	18	0	2.45
BJ1	2006	12	20	19	0	4.1669355
BJ1	2006	12	20	20	0	2.9419355
BJ1	2006	12	20	21	0	2.9419355
BJ1	2006	12	20	22	0	1.46614125
BJ1	2006	12	20	23	0	0.98385875
BJ1	2006	12	21	0	0	0.49192815
BJ1	2006	12	21	1	0	1.225
BJ1	2006	12	21	2	0	0.73307185
BJ1	2006	12	21	3	0	0.49192815
BJ1	2006	12	21	5	0	1.95807185
BJ1	2006	12	21	6	0	0.98385875
BJ1	2006	12	21	7	0	0.24114174
BJ1	2006	12	21	8	0	0.73307185
BJ1	2006	12	21	9	0	0.98385875
BJ1	2006	12	21	10	0	0.73307185
BJ1	2006	12	21	11	0	0.49192815
BJ1	2006	12	21	12	0	0.24114174
BJ1	2006	12	22	9	0	0.24114174
BJ1	2006	12	30	12	0	0.24114174
BJ1	2006	12	30	14	0	0.49192815
BJ1	2006	12	30	16	0	0.24114174
BJ1	2006	12	30	18	0	0.49192815
BJ1	2006	12	30	19	0	0.24114174
BJ1	2006	12	31	0	0	0.49192815
BJ1	2006	12	31	1	0	0.24114174
BJ1	2006	12	31	2	0	0.73307185
BJ1	2006	12	31	3	0	1.225
BJ1	2006	12	31	4	0	0.24114174
BJ1	2006	12	31	5	0	0.98385875
BJ1	2006	12	31	6	0	2.9419355
BJ1	2006	12	31	10	0	0.73307185
BJ1	2006	12	31	20	0	0.49192815
BJ1	2006	12	31	22	0	0.24114174
BJ1	2007	1	5	19	0	0.24114174
BJ1	2007	1	13	12	0	0.73307185
BJ1	2007	1	13	13	0	0.49192815
BJ1	2007	1	13	19	0	0.24114174
BJ1	2007	1	14	15	0	0.24114174
BJ1	2007	1	14	16	0	0.73307185
BJ1	2007	1	14	17	0	0.24114174
BJ1	2007	1	14	18	0	0.24114174
BJ1	2007	1	14	19	0	0.24114174
BJ1	2007	1	14	20	0	0.49192815
BJ1	2007	1	14	21	0	0.73307185
BJ1	2007	1	14	22	0	0.49192815
BJ1	2007	1	14	23	0	0.49192815
BJ1	2007	1	15	3	0	0.24114174
BJ1	2007	1	17	11	0	0.24114174
BJ1	2007	1	21	2	0	0.24114174
BJ1	2007	1	21	3	0	0.98385875
BJ1	2007	1	21	4	0	0.49192815
BJ1	2007	1	21	5	0	0.73307185
BJ1	2007	1	21	6	0	0.98385875
BJ1	2007	1	21	7	0	1.71692815
BJ1	2007	1	21	8	0	1.46614125
BJ1	2007	1	21	9	0	0.73307185
BJ1	2007	1	21	10	0	0.24114174
BJ1	2007	1	29	12	0	0.245
BJ1	2007	2	6	4	0	0.245
BJ1	2007	2	6	5	0	0.245
BJ1	2007	2	6	6	0	0.735
BJ1	2007	2	6	7	0	0.98
BJ1	2007	2	6	8	0	0.735
BJ1	2007	2	6	9	0	1.225
BJ1	2007	2	6	10	0	0.245
BJ1	2007	2	11	18	0	0.245
BJ1	2007	2	11	19	0	0.49
BJ1	2007	2	11	20	0	0.245
BJ1	2007	2	16	20	0	0.245
BJ1	2007	2	16	21	0	0.245
BJ1	2007	2	16	23	0	0.245
BJ1	2007	2	17	1	0	0.245
BJ1	2007	2	23	17	0	0.735
BJ1	2007	2	23	18	0	0.49
BJ1	2007	2	23	19	0	1.96
BJ1	2007	2	23	20	0	0.98
BJ1	2007	2	24	1	0	0.245
BJ1	2007	2	24	4	0	0.245
BJ1	2007	2	24	6	0	0.245
BJ1	2007	2	24	7	0	1.225
BJ1	2007	2	24	9	0	1.47
BJ1	2007	2	24	10	0	1.96
BJ1	2007	2	24	11	0	0.98
BJ1	2007	2	24	12	0	1.225
BJ1	2007	2	24	13	0	1.225
BJ1	2007	2	24	14	0	0.98
BJ1	2007	2	24	15	0	1.225
BJ1	2007	2	24	16	0	0.49
BJ1	2007	2	24	17	0	0.245
BJ1	2007	2	24	22	0	0.735
BJ1	2007	2	24	23	0	0.98
BJ1	2007	2	25	0	0	0.49
BJ1	2007	2	25	1	0	0.245
BJ1	2007	2	25	4	0	0.49
BJ1	2007	2	25	5	0	1.225
BJ1	2007	2	25	6	0	0.245
BJ1	2007	2	25	15	0	0.245
BJ1	2007	2	25	16	0	0.245
BJ1	2007	3	1	6	0	0.735
BJ1	2007	3	1	7	0	1.225
BJ1	2007	3	1	9	0	0.245
BJ1	2007	3	1	10	0	2.205
BJ1	2007	3	1	11	0	2.695
BJ1	2007	3	1	15	0	0.98
BJ1	2007	3	1	16	0	1.47
BJ1	2007	3	1	17	0	0.245
BJ1	2007	3	1	18	0	0.245
BJ1	2007	3	1	19	0	0.49
BJ1	2007	3	9	10	0	1.47
BJ1	2007	3	9	11	0	0.98
BJ1	2007	3	9	12	0	0.735
BJ1	2007	3	14	16	0	0.49
BJ1	2007	3	21	1	0	0.245
BJ1	2007	3	21	2	0	0.49
BJ1	2007	3	21	4	0	0.245
BJ1	2007	3	21	5	0	1.47
BJ1	2007	3	21	7	0	0.245
BJ1	2007	3	21	13	0	0.49
BJ1	2007	3	21	14	0	0.245
BJ1	2007	3	24	8	0	0.245
BJ1	2007	3	24	12	0	0.49
BJ1	2007	3	24	14	0	0.245
BJ1	2007	3	24	17	0	0.245
BJ1	2007	3	25	12	0	0.245
BJ1	2007	3	30	0	0	0.245
BJ1	2007	3	30	5	0	1.715
BJ1	2007	3	30	6	0	2.45
BJ1	2007	3	30	7	0	0.49
BJ1	2007	3	30	9	0	0.245
BJ1	2007	3	30	22	0	1.47
BJ1	2007	3	31	4	0	0.245
BJ1	2007	3	31	5	0	0.49
BJ1	2007	3	31	6	0	2.94
BJ1	2007	3	31	7	0	0.735
BJ1	2007	3	31	8	0	0.245
BJ1	2007	3	31	11	0	0.98
BJ1	2007	3	31	12	0	0.245
BJ1	2007	3	31	14	0	0.245
BJ1	2007	3	31	15	0	0.49
BJ1	2007	3	31	16	0	2.45
BJ1	2007	3	31	17	0	2.45
BJ1	2007	4	1	5	0	0.49
BJ1	2007	4	1	6	0	0.245
BJ1	2007	4	1	9	0	0.98
BJ1	2007	4	1	10	0	0.49
BJ1	2007	4	2	13	0	0.245
BJ1	2007	4	2	22	0	2.45
BJ1	2007	4	2	23	0	2.94
BJ1	2007	4	3	0	0	3.675
BJ1	2007	4	3	1	0	1.715
BJ1	2007	4	3	2	0	6.37
BJ1	2007	4	3	3	0	4.41
BJ1	2007	4	3	4	0	5.39
BJ1	2007	4	3	5	0	4.41
